artist_name,song_name,comment_text,like_count,user_region,source_url,collected_at
Men I Trust,Break for Lovers (feat. Helena Deland),分享歌其实没有什么意义，自己很宝贝的歌，视若明珠，其实很大一部分是带有自己当下的心境。觉得好听到爆炸，于是急不可耐地分享给重要的人，可他听到的只是这首歌的皮囊而已，可皮囊本身是没什么好听的。它像一个引子，除非另一个人恰好有同样的心情和境地，否则只嫌歌太长，心想着怎么还不结束啊。,278,彤彤808-,https://music.163.com/#/song?id=33872418,2026-08-31
Men I Trust,Break for Lovers (feat. Helena Deland),我缺的不是一个异性，是一个共鸣的灵魂,207,神奈川赤木晴子-,https://music.163.com/#/song?id=33872418,2026-08-31
Men I Trust,Break for Lovers (feat. Helena Deland),cici观光团[大笑],131,大叔的少女情怀,https://music.163.com/#/song?id=33872418,2026-08-31
Men I Trust,Break for Lovers (feat. Helena Deland),好听藏不住，谢谢啦[可爱],84,斯诺登远行,https://music.163.com/#/song?id=33872418,2026-08-31
Men I Trust,Break for Lovers (feat. Helena Deland),封面的肚子像极了我的,60,偷偷的叹了口气,https://music.163.com/#/song?id=33872418,2026-08-31
Men I Trust,Break for Lovers (feat. Helena Deland),有没有人觉得自己突然不适合谈恋爱了,47,让我感到孤寂,https://music.163.com/#/song?id=33872418,2026-08-31
Men I Trust,Break for Lovers (feat. Helena Deland),"""两人肩并肩地走路本身就是件令人愉快的事情。""——毛姆​​​",44,尕弋,https://music.163.com/#/song?id=33872418,2026-08-31
Men I Trust,Break for Lovers (feat. Helena Deland),骨子里还是个薄情寡意爱自由的人,42,叶文洁的小钢锯,https://music.163.com/#/song?id=33872418,2026-08-31
Men I Trust,Break for Lovers (feat. Helena Deland),“无论是朋友、工作还是恋爱，如果你感到与对方特别契合，沟通愉悦甚至时时令你灵光乍现，你知道这说明什么吗？ 1%的可能你遇到了SOULMATE。 99%的可能你遇到了阅历智商情商都在你之上的人，而对方因为什么目的在向下兼容而已。只要TA愿意，TA可以和每个跟你一样级别的人，达到这种心有灵犀。”,35,魔法少女聂风,https://music.163.com/#/song?id=33872418,2026-08-31
Men I Trust,Break for Lovers (feat. Helena Deland),日推的抱一抱,29,C7ga,https://music.163.com/#/song?id=33872418,2026-08-31
Men I Trust,Break for Lovers (feat. Helena Deland),不 你缺个音箱,28,Manman____,https://music.163.com/#/song?id=33872418,2026-08-31
Men I Trust,Break for Lovers (feat. Helena Deland),封面像极了平时用keep做运动的👴,27,遲兩秒食麵被埋伏,https://music.163.com/#/song?id=33872418,2026-08-31
Men I Trust,Break for Lovers (feat. Helena Deland),女孩要修炼成的五样东西！ 1、扬在脸上的自信 2、长在心底的善良 3、融进血里的骨气 4、清风拂面的温柔 5、刻进命里的坚强 如果你有一天想不开，那来找我，我请你吃火锅，告诉你世间还是有些值得留恋的。 你想怎么吃怎么吃，想蘸麻酱蘸麻酱，想吃鸳鸯锅就鸳鸯锅，活下来就好[爱心] 我在贵港,23,啊离x_,https://music.163.com/#/song?id=33872418,2026-08-31
Mojo Hand（魔力手）乐队,逢魔之时 (Time to Twilight Zone),嘿土蜘蛛，我们所有的逢魔之时boss要组成一个乐队，但是只有一个boss没有收到邀请，你猜猜是谁？,727,MoLiNnnnnn,https://music.163.com/#/song?id=1985029334,2026-08-31
Mojo Hand（魔力手）乐队,逢魔之时 (Time to Twilight Zone),我的评价是六周年主题曲钱白花,574,cywaybyA,https://music.163.com/#/song?id=1985029334,2026-08-31
Mojo Hand（魔力手）乐队,逢魔之时 (Time to Twilight Zone),这才是我鼠宝该有的音乐质量！！什么时候把泽野弘之请来作编曲呀！,516,SutaBlackY,https://music.163.com/#/song?id=1985029334,2026-08-31
Mojo Hand（魔力手）乐队,逢魔之时 (Time to Twilight Zone),很好，赶紧给我出音游！！！出必玩,220,从天而降的铁饼,https://music.163.com/#/song?id=1985029334,2026-08-31
Mojo Hand（魔力手）乐队,逢魔之时 (Time to Twilight Zone),我觉着这个比式神主题曲更适合6周年主题曲[多多耍酷],211,Raimei,https://music.163.com/#/song?id=1985029334,2026-08-31
Mojo Hand（魔力手）乐队,逢魔之时 (Time to Twilight Zone),大家好，我是逢魔之时乐队的胧车，我刚在逢魔之时被打晕，醒来收到音扬师通告，说前往现世出道我就能成为受人爱戴的大明星，我立马载上呱太们，拖着疲惫的身躯前来出道。结果导演告诉我我只配做舞台，我问导演我如何才能成为真正的乐手呢，导演说：今天是肯德基疯狂星期四，v我50，送你C位出道。,199,咕叽艾玛,https://music.163.com/#/song?id=1985029334,2026-08-31
Mojo Hand（魔力手）乐队,逢魔之时 (Time to Twilight Zone),这首歌超级配芽芽啊！！！神王八岐大蛇冲呀！！！在无数个世界里毁灭平安京，然后只有在痒痒鼠这个世界无限吃瘪！！！[狗],163,曙旎,https://music.163.com/#/song?id=1985029334,2026-08-31
Mojo Hand（魔力手）乐队,逢魔之时 (Time to Twilight Zone),各位！！都请到小林未郁了！！离泽野弘之还会远吗！！！！我直接蹲一波和泽野大佬的合作（）,121,余椁_helisz,https://music.163.com/#/song?id=1985029334,2026-08-31
Mojo Hand（魔力手）乐队,逢魔之时 (Time to Twilight Zone),土蜘蛛是鍵盤手啊,68,-橘子小行星-,https://music.163.com/#/song?id=1985029334,2026-08-31
Mojo Hand（魔力手）乐队,逢魔之时 (Time to Twilight Zone),嗯，比6周年好听。花大钱请个作词的不亏么[大哭],62,yuikaori,https://music.163.com/#/song?id=1985029334,2026-08-31
Mojo Hand（魔力手）乐队,逢魔之时 (Time to Twilight Zone),看背景图还是有土蜘蛛的[大哭],61,黑加一点白,https://music.163.com/#/song?id=1985029334,2026-08-31
Mojo Hand（魔力手）乐队,逢魔之时 (Time to Twilight Zone),这不比六周年曲更适合六周年？,59,CiWADI,https://music.163.com/#/song?id=1985029334,2026-08-31
Mojo Hand（魔力手）乐队,逢魔之时 (Time to Twilight Zone),这次逢魔之时乐队真的燃！爆！啦！一开头就感受到熊熊燃烧的现场气氛，重金属加摇滚的感觉真的绝了，真的会让人在铿锵的打击感中迷失自我跟着摇起头来～小林未郁的演唱激情飞扬，太有感染力了，她吸收了各个乐器的音乐元素，完美的与乐器融合在一起，喷发出能让我们被磁铁紧紧吸住的歌声，太震撼子。,37,juun_faye,https://music.163.com/#/song?id=1985029334,2026-08-31
Mojo Hand（魔力手）乐队,逢魔之时 (Time to Twilight Zone),小林未郁一如既往的神曲嗓音！！🥹🥹真的太有力量啦…是我想象中逢魔之时的该有的气势！！巨型怪物们尽情弹奏着乐器，胧车舞台在躁动，鬼灵歌伎放声歌唱…一起蹦迪吧阴阳师们！做酷怪就要摇滚🤘🎸🎹🥁,36,Scorpio_Pluto_,https://music.163.com/#/song?id=1985029334,2026-08-31
Mojo Hand（魔力手）乐队,逢魔之时 (Time to Twilight Zone),这不比六周年那个燃？？？,29,AKA路辰,https://music.163.com/#/song?id=1985029334,2026-08-31
Mojo Hand（魔力手）乐队,黄昏之前 (Countdown),《舞  台  ： 胧  车》,63,真若白昼,https://music.163.com/#/song?id=1985028319,2026-08-31
Mojo Hand（魔力手）乐队,黄昏之前 (Countdown),好聒噪的胧车[呆],12,荟满苑,https://music.163.com/#/song?id=1985028319,2026-08-31
Mojo Hand（魔力手）乐队,黄昏之前 (Countdown),大舅不在家,11,栀稚璃子,https://music.163.com/#/song?id=1985028319,2026-08-31
Mojo Hand（魔力手）乐队,黄昏之前 (Countdown),音扬师才是永远的神！！！,10,马蹄无方,https://music.163.com/#/song?id=1985028319,2026-08-31
Molly Nilsson,Blinded by the Night,2020那就是和我妈妈认识的第22年呀,8535,与横道,https://music.163.com/#/song?id=1382720616,2026-08-31
Molly Nilsson,Blinded by the Night,《美国往事》里有一段台词：“当我对所有的事情都厌倦的时候，我就会想到你，想到你在世界的某个地方生活着，存在着，我就愿意忍受一切。你的存在对我很重要。” 只愿岁岁平安，即使生生不见！,7321,要星星自己摘-,https://music.163.com/#/song?id=1382720616,2026-08-31
Molly Nilsson,Blinded by the Night,2020新年愿望：不要再经历2019这些破碎时刻,5314,倉石一樹kazuki,https://music.163.com/#/song?id=1382720616,2026-08-31
Molly Nilsson,Blinded by the Night,分享歌其实没有什么意义，自己很宝贝的歌，视若明珠，其实很大一部分是带有自己当下的心境。觉得好听到爆炸，于是急不可耐地分享给重要的人，可他听到的只是这首歌的皮囊而已，可皮囊本身是没什么好听的。它像一个引子，除非另一个人恰好有同样的心情和境地，否则只嫌歌太长，心想着怎么还不结束啊。,3805,彤彤808-,https://music.163.com/#/song?id=1382720616,2026-08-31
Molly Nilsson,Blinded by the Night,现在是晚上11点半，领导酒喝多了躺在床上打点滴，我就在旁边伺候着。 三十岁了，这些年在单位谨言慎行任劳任怨。隐忍太多，但心酸无人可说。中午在饭桌上稍稍流露出一些疲惫，还被岳父母一顿冷嘲热讽。 就在刚才一瞬间，忽然看开了，进不进步无所谓了，我真的想我妈妈了。,3249,Trainspotting_J,https://music.163.com/#/song?id=1382720616,2026-08-31
Molly Nilsson,Blinded by the Night,"""我想谈论原子、死亡、性、外星人、魔法、智力、生命的意义、遥远的星系，让你想跳舞的音乐、有趣的回忆、你说的谎言、你的缺点、你最喜欢的气味、你的童年、让你彻夜难眠的东西、你的不安全感和恐惧。""",3169,Alex_McAvoy_,https://music.163.com/#/song?id=1382720616,2026-08-31
Molly Nilsson,Blinded by the Night,2020年，我三十岁，失去了爸爸，离了婚，公务员考试失败，sci文章发表成功，终于拿到了延迟快两年的硕士学位，搬了家，换了工作。 我的手机尾号是2020。这一年我好像重生了。过去那三十年仿佛别人的人生，而我的，刚开始。,3112,叶小姐爱听歌,https://music.163.com/#/song?id=1382720616,2026-08-31
Molly Nilsson,Blinded by the Night,哇，去年我提供歌词时还只有二十几个人，既然全都是来许愿的，那我就祈祷一下有人能发现我这个歌词贡献者吧[大哭],2850,Feillica,https://music.163.com/#/song?id=1382720616,2026-08-31
Molly Nilsson,Blinded by the Night,有些人天生就喜欢这种风格的曲,2073,一骑绝尘I1,https://music.163.com/#/song?id=1382720616,2026-08-31
Molly Nilsson,Blinded by the Night,2020貌似更让人失望了。,1564,-春天的花,https://music.163.com/#/song?id=1382720616,2026-08-31
Molly Nilsson,Blinded by the Night,2019令人失望吗？跨过12月  新的一年  充满希望,1533,菲奥娜se7en,https://music.163.com/#/song?id=1382720616,2026-08-31
Molly Nilsson,Blinded by the Night,看到全网那么多人抱怨2020年多么多么不好，对我而言除了疫情还真没什么不好的，也许像我这种喜欢独处的人隔离生活只会让我长得更欢。反正今年养成了睡前不看手机，每天一小时阅读量，早睡早起的好习惯，身材管理和积蓄管理方面都有了显著的成色，没请教练就矫正了翼状肩胛，学会了冲浪，比赛也拿了奖,1374,Irene_Chock,https://music.163.com/#/song?id=1382720616,2026-08-31
Molly Nilsson,Blinded by the Night,我仿佛听到了国外的落日飞车和橘子海。,1110,多吃芝士i,https://music.163.com/#/song?id=1382720616,2026-08-31
Molly Nilsson,Blinded by the Night,我想结婚了 一个人真的好孤独,1092,西西费斯之歌,https://music.163.com/#/song?id=1382720616,2026-08-31
Molly Nilsson,Blinded by the Night,2020年只用了3个月就证明了2019年就是个弟弟,958,EriCricric,https://music.163.com/#/song?id=1382720616,2026-08-31
Molly Nilsson,H.O.P.E.,"Hope的含义：Hold On, Pain Ends. 坚持住，痛苦终会过去.",3248,7and20,https://music.163.com/#/song?id=477839665,2026-08-31
Molly Nilsson,H.O.P.E.,2019年 对听到这首的人好点哦,2997,RaRa0,https://music.163.com/#/song?id=477839665,2026-08-31
Molly Nilsson,H.O.P.E.,有一天我看了四十四次日落。,2405,CCDMJ10451-5941,https://music.163.com/#/song?id=477839665,2026-08-31
Molly Nilsson,H.O.P.E.,当你的品味越小众，意味着你欣赏的事物，情感，艺术越不随波逐流，你对自己的认识越深刻，和你产生共鸣的人就越少，和人群的距离自然就越远。孤独是在所难免的，但你会欣然接受它，因为属于你的气质正在形成，你对自己的兴趣了解越多，对大众的喜好保持尊敬，错过灵魂相通的人概率越低，生活质量越高。,1503,-网易云喵王-,https://music.163.com/#/song?id=477839665,2026-08-31
Molly Nilsson,H.O.P.E.,这首歌的神奇之处在于虽置身在霓虹闪烁的街头，却又似漫步在阳光晃眼的午后小径，日夜穿梭，黑白相间，只因冗长的黑暗中，这旋律似一道真实的光,1015,冷竹无声,https://music.163.com/#/song?id=477839665,2026-08-31
Molly Nilsson,H.O.P.E.,取下护目镜和口罩后看见自己的脸，像一个浮肿泡白的猪头。脸上被勒出几道对称的红迹类似某种封印。你还会想看到这张脸吗。回家洗了很久很久的澡，做了不太好吃的晚餐。听网友分享的一首歌听得哭起来。真矫情啊，明明这么充实了。,622,大庆路的孩子_,https://music.163.com/#/song?id=477839665,2026-08-31
Molly Nilsson,H.O.P.E.,也许，在第四十五次，你会看到小狐狸，或者玫瑰花。,552,明里-_-,https://music.163.com/#/song?id=477839665,2026-08-31
Molly Nilsson,H.O.P.E.,总有些人会教会你成长，但方式不值得你感谢,523,你很美好且值得,https://music.163.com/#/song?id=477839665,2026-08-31
Molly Nilsson,H.O.P.E.,假如未来三体拍了电影 这首歌作为背景音乐再好不过了。,422,_Sim0n,https://music.163.com/#/song?id=477839665,2026-08-31
Molly Nilsson,H.O.P.E.,本人女，95年生，性格温婉纯良，喜欢阅读和听音乐。对生活充满向往，无奈长这么大还没谈过恋爱，很希望遇见一个和自己有相同喜好的人，即使是音乐。有如暖阳般的单身小哥哥吗？可以认识一下不啊🍯,396,月亮啊星星啊漫漫啊,https://music.163.com/#/song?id=477839665,2026-08-31
Molly Nilsson,H.O.P.E.,我猜你们听过Plastic Panorama,326,天外隐士,https://music.163.com/#/song?id=477839665,2026-08-31
Molly Nilsson,H.O.P.E.,“你知道的，悲伤的人会爱上日落。”  “那么你是很悲伤了？”我问，“看了四十四次日落的那天？”,297,菊一icc,https://music.163.com/#/song?id=477839665,2026-08-31
Molly Nilsson,H.O.P.E.,你身体里的每一个原子，都来自一颗爆炸了的恒星，形成你左手的原子，可能与你右手的来自不同的恒星。这是我所知的关于物理的最有诗意的事情：你的一切都是星尘。  ——英国物理学家布莱恩·考克斯,275,小林乂茶,https://music.163.com/#/song?id=477839665,2026-08-31
Molly Nilsson,H.O.P.E.,浮华褪尽，人比烟花寂寞。,266,长夜通明,https://music.163.com/#/song?id=477839665,2026-08-31
Molly Nilsson,H.O.P.E.,其他人：这首歌让我很概慨啊～ 干剪辑的人：这个前奏剪出来可以用,222,那位绿鹅,https://music.163.com/#/song?id=477839665,2026-08-31
Molly Nilsson,Perfect Past,“我是一个怀旧的人，会听很多怀旧的歌曲，这种聆听经历也深深影响了我的创作，但我并没有故意设定它的风格。从某种意义上来说，新潮与否的标签对我而言并不重要，我只想写出一些经得起时光洗练的歌曲。”,197,国家一级废物保护协会,https://music.163.com/#/song?id=29582227,2026-08-31
Molly Nilsson,Perfect Past,“你可以回到过去，但那里已经没有人了”,175,多吃芝士i,https://music.163.com/#/song?id=29582227,2026-08-31
Molly Nilsson,Perfect Past,敲打得我头颅好舒服[晕][晕][晕],117,西城忆树,https://music.163.com/#/song?id=29582227,2026-08-31
Molly Nilsson,Perfect Past,希望下次喝酒是畅谈未来而不是诉说过去,86,条咯巧克力,https://music.163.com/#/song?id=29582227,2026-08-31
Molly Nilsson,Perfect Past,我最近真的认为，要把一天的义务，当作一辈子的义务，严肃地努力实践，不可敷衍了事。对于喜欢的人，也要尽早不加粉饰地告诉对方。肮脏的算计就别做了。无悔地坦率行动。剩下的，只能交给天意。   ——太宰治《小说灯笼》,56,沉入大海的鱼_,https://music.163.com/#/song?id=29582227,2026-08-31
Molly Nilsson,Perfect Past,怪风太温柔， 像老朋友， 像旧时候。,41,半卷閒書半碗茶,https://music.163.com/#/song?id=29582227,2026-08-31
Molly Nilsson,Perfect Past,从未想过自己的头会是木鱼,19,一路到D,https://music.163.com/#/song?id=29582227,2026-08-31
Molly Nilsson,1995,在充满爱的家庭里长大的孩子，他们身上的那种强大的自信和安全感是我这一辈子都模仿不来的 ​,2436,Zn逝于2019年,https://music.163.com/#/song?id=477839664,2026-08-31
Molly Nilsson,1995,"1995,我出生的那年。那一年，世界贸易组织成立；那一年，CCTV5开播；那一年，邓丽君逝世；那一年，中国人第一次去到了北极点；那一年，不知是陈奕迅还是林夕在机场的车站拿了一个他不想还的背包。",1039,WadeHugh,https://music.163.com/#/song?id=477839664,2026-08-31
Molly Nilsson,1995,努力让自己的孩子成为这样的人吧。,350,人生尽欢死而无憾,https://music.163.com/#/song?id=477839664,2026-08-31
Molly Nilsson,1995,win95在1995年8月24日发行。 在它发行的一两年内，它成为有史以来最成功的操作系统。Windows 95以强大的攻势进行发布，包括了商业性质的滚石乐队的歌曲《Start Me Up》。很多没有电脑的顾客受到宣传的影响而排队购买软件，但他们甚至根本不知道Windows 95是什么。,303,石察卡_,https://music.163.com/#/song?id=477839664,2026-08-31
Molly Nilsson,1995,听Molly Nisson 的歌曲有一种错觉就是自己坐在后排靠窗车上，车在海边的路上奔驰着，海风吹着脸庞，阳光穿过海边的树木照在脸上那种愉悦的心情不言而喻！,288,我执念1001,https://music.163.com/#/song?id=477839664,2026-08-31
Molly Nilsson,1995,被打压长大的孩子，终其一生都在证明自己,214,uku也想弹民谣,https://music.163.com/#/song?id=477839664,2026-08-31
Molly Nilsson,1995,好想和你一起去海边 追逐 听你喊我的名字[爱心],198,弃甜,https://music.163.com/#/song?id=477839664,2026-08-31
Molly Nilsson,1995,自从得了精神病整个人都精神多了,167,想从世界逃跑的病,https://music.163.com/#/song?id=477839664,2026-08-31
Molly Nilsson,1995,2020，与世界交手的第25年,136,茱麗呀,https://music.163.com/#/song?id=477839664,2026-08-31
Molly Nilsson,1995,也不一定，有时爱与期待也是一种负担,133,闪闪Dudu,https://music.163.com/#/song?id=477839664,2026-08-31
Molly Nilsson,1995,谁说一定要模仿他们，自己活成独一无二的你吧！,100,孜然味香水,https://music.163.com/#/song?id=477839664,2026-08-31
Molly Nilsson,1995,这首不给赵涛蹦迪真的可惜了,88,人间小百合,https://music.163.com/#/song?id=477839664,2026-08-31
Molly Nilsson,1995,95年我在干嘛 我还没出生....妈妈也还是一个年轻漂亮的小美女呢,79,CCCaden,https://music.163.com/#/song?id=477839664,2026-08-31
Molly Nilsson,1995,属于世纪末的安逸，深入北半球冰冷国度，丛林中有寂寞的战争时期遗留的楼房。 苔原，夹带大量植物香气的湿润微风。 世界各地都在以独有的方式迎接下一个百年千年。,77,栗原秋山,https://music.163.com/#/song?id=477839664,2026-08-31
Molly Nilsson,1995,"95年的我，今年已经二十六岁了你要加油努力，你已经不是孩子了哪怕肩负更多的责任与压力你也要负重前行",56,凉薄事态,https://music.163.com/#/song?id=477839664,2026-08-31
PREP,As It Was,就咱们几个听就行了，务必保密,39540,芬达好味道,https://music.163.com/#/song?id=1968869187,2026-08-31
PREP,As It Was,耳机是唯一不用扎针的输液管，发呆是唯一不用付费的宇宙遨游。,22234,我们不妨约定,https://music.163.com/#/song?id=1968869187,2026-08-31
PREP,As It Was,"Tempo不紧不慢，鼓打的和煤气灶一样，贝斯肥肥的音色，键盘的奇妙阴森和声，合成器的节奏（和line by line, Cold Fire的riff一样），笛子riff+萨克斯Solo，最后四四拍的重音强调的衔接，就是PREP味！",15259,VincentsPalette,https://music.163.com/#/song?id=1968869187,2026-08-31
PREP,As It Was,“ 好想给航空公司一个建议 把座椅前面的杂志换成日记本 肯定很多人写的肯定有很多故事 乘客可以看见别人写的东西 公司把写完的日记本收集起来 做成期刊就叫'飞行日记' 人们只有在飞机上才可能放下自己的手机 ”,10518,今景小宇宙,https://music.163.com/#/song?id=1968869187,2026-08-31
PREP,As It Was,工位的转椅真的很好晃~,10158,Eden_zzz,https://music.163.com/#/song?id=1968869187,2026-08-31
PREP,As It Was,现在开始 你会长高痘痘会消失 皮肤会变好 成绩会越来越好 会失而复得 接下来的一切都会顺心如意,9070,小石头444,https://music.163.com/#/song?id=1968869187,2026-08-31
PREP,As It Was,有些歌就是要听到最后犹豫半天才能点下红心 有些歌就是秒点 网易云被我玩出了好声音导师的感觉👌,6630,陌天之人,https://music.163.com/#/song?id=1968869187,2026-08-31
PREP,As It Was,智者不入爱河，建设美丽中国。,5910,在异次元的春,https://music.163.com/#/song?id=1968869187,2026-08-31
PREP,As It Was,“怎么老是一边做作业一边听歌 ？”       “你没看电影里主角做大事的时候都有背景音乐吗”,5803,刹見,https://music.163.com/#/song?id=1968869187,2026-08-31
PREP,As It Was,好听 有种几个星期不洗澡 现在舒舒服服洗了个热水澡的幸福感,4365,-梁梁子_,https://music.163.com/#/song?id=1968869187,2026-08-31
PREP,As It Was,一位末世皇帝，一只笼中的鸟，一架呼啸而过的飞机，一位嫌弃的行人，一片荒芜的长满秸秆的田地，一曲荒诞的舞蹈,3862,我是JM啊,https://music.163.com/#/song?id=1968869187,2026-08-31
PREP,As It Was,本来是在dy刷到前面的旋律好听才收藏的 后面那段萨克斯我感觉直接升华了,3206,BLUEI11,https://music.163.com/#/song?id=1968869187,2026-08-31
PREP,As It Was,自律的痛苦轻如鸿毛。后悔的痛苦重于泰山,2408,小卡嘻嘻,https://music.163.com/#/song?id=1968869187,2026-08-31
PREP,As It Was,这首歌翻唱自哈卷的As it was，PREP重新编曲之后，加入了更加轻松惬意的感觉，为这首歌增添了新的生命。,2149,BlossomCandice,https://music.163.com/#/song?id=1968869187,2026-08-31
PREP,As It Was,看溥仪跳舞前听这首歌:太优雅了 看溥仪跳舞后听这首歌:满脑子都是青海摇，回不去了,2148,狂狂狂三三,https://music.163.com/#/song?id=1968869187,2026-08-31
PREP,Line by Line,性和孤独 让人误解爱情,7940,_不都媽生的,https://music.163.com/#/song?id=1317379535,2026-08-31
PREP,Line by Line,前奏好像 suit & tie,7591,魚枎,https://music.163.com/#/song?id=1317379535,2026-08-31
PREP,Line by Line,前奏爱上了，日推来的举个手✋🏻,4618,不止于唇,https://music.163.com/#/song?id=1317379535,2026-08-31
PREP,Line by Line,一见钟情明明是见色起意，日久生情不过是权衡利弊，就连白头偕老也只是习惯使然，有些东西或许根本就不存在，比如爱情。,2566,-不慕仙,https://music.163.com/#/song?id=1317379535,2026-08-31
PREP,Line by Line,再凶的男孩子 绑鞋带还不是要绑蝴蝶结,1985,討厭人類_-,https://music.163.com/#/song?id=1317379535,2026-08-31
PREP,Line by Line,2.2日推第一，早上不到8点被老妈喊起来吃饺子，和爸爸一起大扫除，我妈指挥~一家三口，我爸地位最低~哈哈哈……[大哭],1802,HQbilibiank,https://music.163.com/#/song?id=1317379535,2026-08-31
PREP,Line by Line,就好比你在我心尖跳舞,1739,6k1Ms,https://music.163.com/#/song?id=1317379535,2026-08-31
PREP,Line by Line,别晚安，继续聊。,1664,无所常,https://music.163.com/#/song?id=1317379535,2026-08-31
PREP,Line by Line,很喜欢太宰治在《人间失格》里说的一句话: 刀不锋利马太瘦，你拿什么跟我斗。小伙气质猛如狼，一腔热血拍胸膛。,1477,essentitas,https://music.163.com/#/song?id=1317379535,2026-08-31
PREP,Line by Line,怀民亦未寝，相与步于中庭，line by line.,1158,Parachute-42,https://music.163.com/#/song?id=1317379535,2026-08-31
PREP,Line by Line,我们精神小伙都穿豆豆鞋,1155,木棉玫鱼,https://music.163.com/#/song?id=1317379535,2026-08-31
PREP,Line by Line,前奏是什么乐器演奏出来的呀？好喜欢！！暖暖的阳光感,934,栗子呀_wani,https://music.163.com/#/song?id=1317379535,2026-08-31
PREP,Line by Line,维持关系很难我有点烦,709,星爵的Walkman,https://music.163.com/#/song?id=1317379535,2026-08-31
PREP,Line by Line,你这是小b宰治说的吧,564,欢乐水牛i,https://music.163.com/#/song?id=1317379535,2026-08-31
PREP,Line by Line,对不起，原奏最早是一声叫on the boat to china的老爵士！,440,脑壳宝器是哈呗儿,https://music.163.com/#/song?id=1317379535,2026-08-31
PREP,On and On,我一个人过了很多浪漫的日子,9496,Cade_444,https://music.163.com/#/song?id=1461076697,2026-08-31
PREP,On and On,这个前奏太蛊了，有种复古的fation感，真是modern和时代感的完美结合。光这伴奏我能听一天，歌手略带张扬的慵懒音锦上添花，感觉就像封面一样，跟着夕阳一直往前走，似是奔向未来，又像是拥抱回忆。,5205,一笙一月一壶酒,https://music.163.com/#/song?id=1461076697,2026-08-31
PREP,On and On,E是education的缩写表示这首歌非常适合学生听或者学英语的人听,5087,账号已注销,https://music.163.com/#/song?id=1461076697,2026-08-31
PREP,On and On,有黑胶的，音效建议用复古收音机，太nice了,2519,Mhich,https://music.163.com/#/song?id=1461076697,2026-08-31
PREP,On and On,“我心里有一簇迎着烈日而生的花”,1565,旷野黄昏,https://music.163.com/#/song?id=1461076697,2026-08-31
PREP,On and On,我用什么才能留住你， 我给你瘦落的街道、 绝望的落日、荒郊的月亮。 我给你一个久久地望着孤月的人的悲哀。 我给你一个从未有过信仰的人的忠诚。 ——博尔赫斯,1252,Cy6errNxt,https://music.163.com/#/song?id=1461076697,2026-08-31
PREP,On and On,一听就知道是line by line的作者，同风格,1064,初見_3iJk,https://music.163.com/#/song?id=1461076697,2026-08-31
PREP,On and On,以保守的性格追求自由是件很浪漫的事。 ​​​,970,随便啦-29,https://music.163.com/#/song?id=1461076697,2026-08-31
PREP,On and On,没有希望的时候就看看落日吧,863,OFFizz,https://music.163.com/#/song?id=1461076697,2026-08-31
PREP,On and On,如果能重来，我要选李白哎,789,WExinq,https://music.163.com/#/song?id=1461076697,2026-08-31
PREP,On and On,感觉适合开敞篷跑车开环山公路的时候听,439,酒德麻衣_-,https://music.163.com/#/song?id=1461076697,2026-08-31
PREP,On and On,刚从椅子的live出来 现场结束就放了这首,417,Lizzielzz,https://music.163.com/#/song?id=1461076697,2026-08-31
PREP,On and On,旅途里，尤其是高铁上听这首，窗外飞驰而过的风景好像都在跟我的一起雀跃,393,是我文刀,https://music.163.com/#/song?id=1461076697,2026-08-31
PREP,On and On,人把感受不到臆想的称之为浪漫,376,秽谷,https://music.163.com/#/song?id=1461076697,2026-08-31
PREP,On and On,好笋啊！！哈哈哈,372,oprettyme,https://music.163.com/#/song?id=1461076697,2026-08-31
PREP,Do What You Gotta,？？谁和谁？？立马我就点了♥️，太好听了，点头点头点头[超好听],63,米纳斯少校,https://music.163.com/#/song?id=3325414276,2026-08-31
PREP,Do What You Gotta,PREP的新歌有种破碎后整合自己的感觉，比如这首新的歌曲，是一种积极的态度，好像一个老朋友在对你诉说自己的过往，也对你的经历任何，但还是愿意帮你走出来，一起拥抱这个新的自己,22,李家小呆瓜,https://music.163.com/#/song?id=3325414276,2026-08-31
PREP,Do What You Gotta,你们两个怎么认识的,18,跳跳魚市場,https://music.163.com/#/song?id=3325414276,2026-08-31
PREP,Do What You Gotta,妈呀 什么神仙联动啊,14,voniee_,https://music.163.com/#/song?id=3325414276,2026-08-31
PREP,Do What You Gotta,落日飞车合作的没一个不喜欢的，真太会挑了。 国宏又会说：我真有品味，大家也很有品味。 超绝,14,落日栖鲸鱼,https://music.163.com/#/song?id=3325414276,2026-08-31
PREP,Do What You Gotta,熟悉的PREP味。,13,三娘超有用,https://music.163.com/#/song?id=3325414276,2026-08-31
PREP,Do What You Gotta,双厨狂喜,10,取个名字真mdfk的难,https://music.163.com/#/song?id=3325414276,2026-08-31
Rachael Yamagata 山形瑞秋,You Won't Let Me,我差点儿就抱到他了 然后呢 我醒了 早安,48178,迪姐姐-Zzz,https://music.163.com/#/song?id=18733192,2026-08-31
