artist_name,concert_name,city,venue,show_time,price_text,sale_status,source_type,source_url,collected_at
What’sUpCi,"VOLT Fesztivál 2016, Day 1: Sopron Színpad - Heti Válasz Borfesztivál + Poncichter Negyed",,Sopron Színpad,2016-06-28,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Supanova Pop Culture Expo 2016,,,,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
KISS,KISS at Veterans Memorial Auditorium,,Veterans Memorial Auditorium,1985-03-17,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Trans‐Siberian Orchestra,Trans‐Siberian Orchestra at Power Balance Pavilion,,ARCO Arena,2011-11-19,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Drugly Cats,"Соберись, тряпка!",,Свалка,2000-04-01,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Kevin Buell,"1996‐04‐17: Royal Albert Hall, London, England, UK",,Royal Albert Hall,1996-04-17,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Bruce Springsteen,"1997‐05‐05: Grand Hôtel, Stockholm, Sweden",,Grand Hôtel,1997-05-05,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Copenhagen Folk Marathon: Welcoming session,,The Dubliner,2014-12-29,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,"RBC Royal Bank Bluesfest 2012, Day 6",,LeBreton Flats Park,2012-07-09,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Salut c’est cool,"Dour 2016, day 4: La Cubanisto Dancing",,La Cubanisto Dancing,2016-07-16,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Kevin Buell,"1997‐05‐18: Palais des Congrès Acropolis, Nice, France",,Palais des Congrès Acropolis,1997-05-18,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Moaning Cities,"Dour 2016, day 4: Le Labo",,Le Labo,2016-07-16,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,ジャンプフェスタ2015,,幕張メッセ,2014-12-20,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
KISS,KISS at Verizon Wireless Amphitheatre,,Irvine Meadows Amphitheatre,2004-06-19,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Copenhagen Folk Marathon: Jam night,,The Dubliner,2015-01-01,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Les Tambours de Brazza,"Rock in Rio 2017, Day 3: Rock Street",,Rock Street,2017-09-17,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Barclay James Harvest,Barclay James Harvest at Philipshalle,,Mitsubishi Electric Halle,1978-10-22,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Roméo Elvis,"Dour 2016, day 4: Boombox",,Boombox,2016-07-16,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Kevin Buell,"1997‐05‐07: Austria Center Vienna, Vienna, Austria",,Austria Center Vienna,1997-05-07,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Bruce Springsteen,"1997‐05‐21: Teatro Verdi, Florence, Italy",,Teatro Verdi,1997-05-21,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,"RBC Royal Bank Bluesfest 2012, Day 12",,LeBreton Flats Park,2012-07-15,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Kevin Buell,"1997‐05‐25: Palais des congrès de Paris, Paris, France",,Palais des congrès de Paris,1997-05-25,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
KISS,KISS at Seattle Center Coliseum,,Climate Pledge Arena,1986-02-14,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Echo & the Bunnymen,Echo & The Bunnymen at the St George's Hall,,St George's Hall,1984-05-12,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
No Luck Club,"SXSW 2005, day 3: Zero Degrees",,Zero Degrees,2005-03-18,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Sylvie,Sylvie at L’Envol,,L’Envol,2019-06-07,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Kevin Buell,"1997‐05‐09: Sala Kongresowa, Warsaw, Poland",,Sala Kongresowa,1997-05-09,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,"RBC Royal Bank Bluesfest 2012, Day 8",,LeBreton Flats Park,2012-07-11,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Barclay James Harvest,Barclay James Harvest at Grugahalle,,Grugahalle,1990-09-27,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Albert Hammond,Albert Hammond at Rheinhalle,,Tonhalle Düsseldorf,1975-09-06,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Newport Jazz Festival,,Freebody Park,1960-06-30,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
KISS,KISS at San Diego Sports Arena,,Pechanga Arena,1986-02-10,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Barclay James Harvest,Barclay James Harvest at Philipshalle,,Mitsubishi Electric Halle,1992-03-18,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Kevin Buell,"1997‐05‐12: Prague Congress Centre, Prague, Czech Republic",,Kongresové centrum Praha,1997-05-12,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
El Despertar del Silencio,Noche de Rock en Español,,Peter Rock Club,2018-04-20,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Kevin Buell,"1997‐05‐15: Auditorium Maurice‐Ravel, Lyon, France",,Auditorium Maurice‐Ravel,1997-05-15,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Gallows High,M2tM Leicester Semi final 1,,,2018-05-11,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The E Street Band,"2009‐06‐27: Pyramid Stage, Worthy Farm, Pilton, England, UK",,Pyramid Stage,2009-06-27,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The Gaslight Anthem,"2009‐06‐27: John Peel Stage, Worthy Farm, Pilton, England, UK",,Worthy Farm,2009-06-27,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Bruce Springsteen,"1997‐05‐16: Berlioz Opéra House, Le Corum, Montpellier, France",,Opéra Berlioz,1997-05-16,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
KISS,KISS at Cricket Pavilion,,Talking Stick Resort Amphitheatre,2004-06-18,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
All Is Vanity,The Electric Church (Live 12.10.19),,,2019-10-12,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Cher,,,1975-11-23,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Lambert,Lambert at Café Wagner,,Café Wagner,2014-10-09,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The E Street Band,"2009‐07‐30: Estadio Municipal de Foietes, Benidorm, Spain",,Estadio Municipal Guillermo Amor,2009-07-30,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,"RBC Royal Bank Bluesfest 2012, Day 11",,LeBreton Flats Park,2012-07-14,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Macklemore,Macklemore at Rock in Roma 2018,,Capannelle Racecourse,2018-07-03,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The E Street Band,"2009‐07‐03: Commerzbank‐Arena, Frankfurt, Germany",,Deutsche Bank Park,2009-07-03,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Greenville Grass,Greenville Grass,,R.A. Fountain General Store,2007-09-21,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
DIR EN GREY,TOUR2013 TABULA RASA,,BAY5 SQUARE,2013-04-14,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Greenville Grass,Greenville Grass,,R.A. Fountain General Store,2010-09-10,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The Bowmans,The Bowmans at Schubas,,Schubas Tavern,2006-02-08,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Stardeath and White Dwarfs,"SXSW 2007, day 4: Emo’s Annex",,Emo’s Annex,2007-03-16,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Greenville Grass,Town of Fountain’s Peanut Festival,,R.A. Fountain General Store,2013-08-17,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Halberg & Friends,,,2020-11-14,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Greenville Grass,Greenville Grass,,R.A. Fountain General Store,2014-11-14,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Highway 58,Highway 58,,R.A. Fountain General Store,2019-05-18,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The E Street Band,"2009‐07‐19: Stadio Olimpico, Rome, Italy",,Stadio Olimpico,2009-07-19,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Más Allá,Más Allá at La Edad de Oro,,La Edad de Oro,2013-05-04,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Highway 58,Highway 58,,R.A. Fountain General Store,2014-10-10,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Highway 58,Highway 58,,R.A. Fountain General Store,2013-11-15,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The E Street Band,"2009‐07‐23: Stadio Friuli, Udine, Italy",,Stadio Friuli,2009-07-23,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Deutschtown Music Festival 2018,,,2018-07-13,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Bruce Springsteen,"1999‐04‐09: Palau Sant Jordi, Barcelona, Spain",,Palau Sant Jordi,1999-04-09,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Sarah Brandwood-Spencer,Musicians from the Halle Orchestra,,,2010-11-24,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Bruce Springsteen,"2009‐07‐28: Estadio Olimpico de la Cartuja, Seville, Spain",,Estadio de La Cartuja,2009-07-28,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Eluveitie,Презентация нового альбома Origins,,RED,2015-02-20,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Marshall Stephenson & The Bluegrass Train,Marshall Stephenson & The Bluegrass Train,,R.A. Fountain General Store,2008-04-11,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Gwilym Simcock,Piano concert - Gwilym Simcock,,,2011-05-25,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Highway 58,Highway 58,,R.A. Fountain General Store,2008-01-12,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The Learners Chorus,Lights of Belief and Praise,,"Concert Hall, Hong Kong City Hall",2017-09-23,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Catriona McKay & Chris Stout,Chris Stout & Catriona McKay - shetland fiddle & scottish harp,,,2011-06-29,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Chantillion,Jackson's 40th Birthday Party Show,,Brillobox,2017-09-19,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Wings,Wings at Evenementenhal Martinihal,,Martinihal‐Centrum,1972-08-19,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Later… With Jools Holland,,BBC Television Centre,1992-10-08,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The Joy Formidable,Meltdown 2018: The Joy Formidable,,Purcell Room,2018-06-22,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The Giraffes,"SXSW 2006, day 1: Friends",,Friends,2006-03-15,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Highway 58,Highway 58,,R.A. Fountain General Store,2007-06-22,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
False Advertising,"Meltdown 2018: Sunday Surprises, Part 1",,,2018-06-17,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Daniel Moir,"Canadian Music Fest 2010, day 2: Global Village Backpackers",,Global Village Backpackers,2010-03-11,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
ヒステリックパニック,明けましておめDEAD!今年年もよろSick!TOUR 2015 @ 名古屋・CLUB 3STAR,,IMAIKE CLUB 3STAR,2015-01-04,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
KISS,KISS at Chronicle Pavilion,,Toyota Pavilion at Concord,2004-06-20,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Sonic Rock Solstice 2019,,Stoke Prior Sports & Country Club,2019-06-20,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Aerosmith,Aerosmith at Bradley Center,,BMO Harris Bradley Center,1998-11-03,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
DB5,Jazz on a Summer's Evening,,Sandbach Market Square,2011-07-20,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
KISS,KISS at The Amphitheater at Clark County,,Cascades Amphitheater,2004-06-22,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Lou Lou and The Guitarfish,"SXSW 2006, day 1: Club de Ville",,Club de Ville,2006-03-15,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
KISS,KISS at White River Amphitheatre,,White River Amphitheatre,2004-06-23,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The E Street Band,"2009‐08‐02: Auditorio Monte Do Gozo, Santiago de Compostela, Spain",,Auditorio Monte do Gozo,2009-08-02,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Cristiano De André,De André canta De André at Rock in Roma 2018,,Capannelle Racecourse,2018-07-05,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
DIR EN GREY,TOUR2013 TABULA RASA,,神戸国際会館,2013-04-28,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Nine Inch Nails,David Bowie at Great Woods Center for the Performing Arts,,Xfinity Center,1995-09-16,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Coez,Coez at Rock in Roma 2018,,Capannelle Racecourse,2018-07-07,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
DIR EN GREY,TOUR2013 TABULA RASA,,横浜BLITZ,2013-05-03,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Bobby Bandiera,"1997‐09‐26: Cheers, Long Branch, NJ, USA",,Cheers,1997-09-26,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Bruce Springsteen,"1997‐10: Springsteen Residence, Rumson, NJ, USA",,Springsteen Residence,1997-10,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The E Street Band,"2012‐03‐18: Philips Arena, Atlanta, GA, USA",,State Farm Arena,2012-03-18,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Highway 58,Highway 58,,R.A. Fountain General Store,2005-09-23,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Aerosmith,Aerosmith at Pedreira Paulo Leminski,,Pedreira Paulo Leminski,2017-09-27,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Festival International de Jazz de Montréal 2006,,,2006-06-29,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The Rolling Stones,"2014‐05‐29: Bela Vista Park, Lisbon, Portugal",,Bela Vista Park,2014-05-29,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The E Street Band,"2016‐07‐31: Letzigrund, Zurich, Switzerland",,Stadion Letzigrund,2016-07-31,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
KISS,KISS at Starwood Amphitheatre,,Starwood Amphitheatre,2004-07-02,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Ana Cañas,Ana Cañas and Hyldon at Rock in Rio 2017,,Palco Sunset,2017-09-21,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Chandler Sessions,,,2016-08-18,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Willow Branch,Willow Branch,,R.A. Fountain General Store,2018-04-07,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Tori Amos,Tori Amos at Royal Albert Hall,,Royal Albert Hall,2014-05-15,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,"Udo Music Festival 2006, Day 1",,,2006-07-22,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Kevin Buell,"1996‐01‐11: Fox Theatre, Detroit, MI, USA",,Fox Theatre,1996-01-11,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Kehoe–France Choir,"New Orleans Jazz & Heritage Festival 2019, Day 6: Kids Tent",,Kids Tent,2019-05-03,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Celtas Cortos,Celtas Cortos en la Plaza de Barcelona,,Plaza de Barcelona,1996-09-11,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Madonna,"Madonna at Chicago Theatre, Chicago",,Chicago Theatre,2019-10-28,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,1st International Jean Sibelius Violin Competition,,,1965,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Bruce Springsteen,"1996‐04‐27: Royal Albert Hall, London, England, UK",,Royal Albert Hall,1996-04-27,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
THE ALFEE,THE ALFEE at びわ湖ホール,,滋賀県立芸術劇場 びわ湖ホール,2016-11-05,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
David Bowie,Storytellers,,Manhattan Center,1999-08-23,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,NetAid,,,1999-10-09,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Marillion,Marillion at Den Atelier,,Den Atelier,1997-10-06,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
THE ALFEE,THE ALFEE at 市川市文化会館,,市川市文化会館,2016-11-10,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Lambert,Lambert at UT Connewitz,,UT Connewitz,2015-10-21,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Pop Evil,"Rock Fest 2018, Day 2: Who’s on Top Stage",,Who’s on Top Stage,2018-07-13,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Kevin Buell,"1996‐01‐22: Saenger Performing Arts Center, New Orleans, LA, USA",,Saenger Theatre,1996-01-22,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
David Bowie,David Bowie at Music Hall,,Wang Theatre,1972-10-01,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Noize MC,"Noize MC at The Pier, Pattaya",,The Pier,2015-01-05,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Kevin Buell,"1996‐01‐23: Jesse H. Jones Hall for the Performing Arts, Houston, TX, USA",,Jones Hall for the Performing Arts,1996-01-23,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Trans‐Siberian Orchestra,Trans‐Siberian Orchestra at Mid‐America Center,,Mid‐America Center,2011-11-11,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Electric Cave 2018,,Dechenhöhle,2018-09-22,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Trans‐Siberian Orchestra,Trans‐Siberian Orchestra at Scotiabank Place,,Canadian Tire Centre,2011-11-23,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Noize MC,Noize MC: Концерт в Москве,,VK Stadium,2015-03-20,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
John Wetton,John Wetton at Star Club,,Kulttempel,1997-04-05,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
C.J. Chenier,The Kings of Zydeco: A Tribute to Clifton Chenier and Buckwheat Zydeco,,Sheraton New Orleans Fais Do‐Do Stage,2019-05-04,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Jimmy Buffett,Jimmy Buffett and the Coral Reefer Band at Veterans United Home Loans Amphitheater at Virginia Beach,,Veterans United Home Loans Amphitheater at Virginia Beach,2019-08-03,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Unlisted Fanatic,"Dour 2019, day 2: Dub Corner",,Dub Corner,2019-07-11,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Lambert,Lambert at Merlin,,Merlin,2016-01-15,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Kevin Buell,"1996‐04‐30: Salle Erasme, Strasbourg, France",,Palais de la musique et des congrès: Salle Erasme,1996-04-30,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Sibelius viikot,,,1951,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Darius,Darius at Libelle,,Libelle,1998-03-14,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The Coral Reefer Band,Jimmy Buffett and the Coral Reefer Band at PNC Bank Arts Center,,PNC Bank Arts Center,2019-08-06,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Mid‐City Aces,"New Orleans Jazz & Heritage Festival 2019, Day 7: Sheraton New Orleans Fais Do‐Do Stage",,Sheraton New Orleans Fais Do‐Do Stage,2019-05-04,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Axess,"Electric Cave 2018, Wolfsschlucht",,Dechenhöhle: Wolfsschlucht,2018-09-22,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Trans‐Siberian Orchestra,Trans‐Siberian Orchestra at Dunkin’ Donuts Center,,Amica Mutual Pavilion,2011-11-25,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Kevin Buell,"1996‐05‐01: Palais des Beaux‐Arts, Brussels, Belgium",,Palais des Beaux‐Arts,1996-05-01,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Arida Vortex,Cover Party 3,,Р-Клуб,2004-10-16,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The Coral Reefer Band,Jimmy Buffett and the Coral Reefer Band at Northwell Health at Jones Beach Theater,,Northwell Health at Jones Beach Theater,2019-08-08,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
"Oh Neat, a Sweater",Racism - The Burning Issue,,,1998-09-18,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Sibelius viikot 1954,,,1954-06,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Jimmy Buffett,Jimmy Buffett and the Coral Reefer Band at Xfinity Center,,Xfinity Center,2019-08-10,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Kevin Buell,"1996‐05‐02: Kongresshaus, Zurich, Switzerland",,Tonhalle,1996-05-02,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Trans‐Siberian Orchestra,Trans‐Siberian Orchestra at Dunkin’ Donuts Center,,Amica Mutual Pavilion,2011-11-25,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Forgive-Me-Not,Презентация альбома «Heavenside»,,Р-Клуб,2004-06-25,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
"Broekhuis, Keller & Schönwälder","Electric Cave 2018, Kanzelgrotte",,Dechenhöhle: Kanzelgrotte,2018-09-22,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Wicked & Bonny,"Dour 2019, day 4: Dub Corner",,Dub Corner,2019-07-13,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The Coral Reefer Band,Jimmy Buffett and the Coral Reefer Band at Olympia Theatre,,3Olympia Theatre,2019-09-21,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Antonio Pini-Corsi,Don Pasquale,,,1909,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The Explorers Club,"SXSW 2007, day 4: Buffalo Billiards",,Buffalo Billiards,2007-03-16,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Die Ärzte,Die Ärzte at Flens-Arena,,Flens-Arena,2013-06-11,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
